filename_raw,filename_jpeg,camera,lens,iso,wb_setting,scene_type,filename_phocus_tiff,phocus_settings,illuminant,download_url,notes
3084069298.arw,8176782066.jpg,ILCE-7CR,FE 24-70mm F2.8 GM II,2000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2023-11-06 09:57:52, jpeg DateTimeOriginal=2023-11-06 09:57:52"
4757140268.arw,2189595348.jpg,ILCE-7CR,FE 24-70mm F2.8 GM II,500,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2023-11-06 09:59:00, jpeg DateTimeOriginal=2023-11-06 09:59:00"
2345956091.arw,4879647318.jpg,ILCE-7CR,FE 24-70mm F2.8 GM II,2000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2023-11-06 10:00:26, jpeg DateTimeOriginal=2023-11-06 10:00:26"
2974721323.arw,9066829352.jpg,ILCE-9M3,FE 70-200mm F2.8 GM OSS II,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-03 09:28:07, jpeg DateTimeOriginal=2024-02-03 09:28:07"
3365626113.arw,3325169985.jpg,ILCE-9M3,FE 70-200mm F2.8 GM OSS II,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-03 09:32:11, jpeg DateTimeOriginal=2024-02-03 09:32:11"
4114022696.arw,3833528481.jpg,ILCE-9M3,FE 200-600mm F5.6-6.3 G OSS,400,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-03 09:35:55, jpeg DateTimeOriginal=2024-02-03 09:35:55"
6628216389.arw,8419702871.jpg,ILCE-9M3,FE 24-70mm F2.8 GM II,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-03 10:09:26, jpeg DateTimeOriginal=2024-02-03 10:09:26"
3482125134.arw,1352346034.jpg,ILCE-9M3,FE 200-600mm F5.6-6.3 G OSS,320,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-03 10:36:47, jpeg DateTimeOriginal=2024-02-03 10:36:47"
9348206699.arw,4682292340.jpg,ILCE-9M3,FE 200-600mm F5.6-6.3 G OSS,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-03 10:38:23, jpeg DateTimeOriginal=2024-02-03 10:38:23"
2110095283.arw,4512844003.jpg,ILCE-9M3,FE 200-600mm F5.6-6.3 G OSS,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-03 10:58:12, jpeg DateTimeOriginal=2024-02-03 10:58:12"
9148622604.arw,1025164315.jpg,ILCE-9M3,FE 200-600mm F5.6-6.3 G OSS,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-03 10:59:27, jpeg DateTimeOriginal=2024-02-03 10:59:27"
2938626459.arw,3524927142.jpg,ILCE-9M3,FE 70-200mm F2.8 GM OSS II,3200,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-03 12:58:51, jpeg DateTimeOriginal=2024-02-03 12:58:51"
7894207326.arw,0935611915.jpg,ILCE-9M3,FE 70-200mm F2.8 GM OSS II,1000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-03 13:01:22, jpeg DateTimeOriginal=2024-02-03 13:01:22"
9382851657.arw,0053587294.jpg,ILCE-9M3,FE 70-200mm F2.8 GM OSS II,2500,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-03 13:40:41, jpeg DateTimeOriginal=2024-02-03 13:40:41"
9239454925.arw,4396296491.jpg,ILCE-9M3,FE 70-200mm F2.8 GM OSS II,3200,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-03 14:16:48, jpeg DateTimeOriginal=2024-02-03 14:16:48"
7146233427.arw,3508184030.jpg,ILCE-9M3,FE 70-200mm F2.8 GM OSS II,3200,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-03 14:17:07, jpeg DateTimeOriginal=2024-02-03 14:17:07"
8084318835.arw,7095085872.jpg,ILCE-9M3,FE 70-200mm F2.8 GM OSS II,3200,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-03 14:28:20, jpeg DateTimeOriginal=2024-02-03 14:28:20"
6674931860.arw,1726117007.jpg,ILCE-9M3,FE 70-200mm F2.8 GM OSS II,4000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-03 14:42:02, jpeg DateTimeOriginal=2024-02-03 14:42:02"
0433297458.arw,3537503043.jpg,ILCE-9M3,FE 70-200mm F2.8 GM OSS II,2500,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-03 14:49:45, jpeg DateTimeOriginal=2024-02-03 14:49:45"
3173338920.arw,6200753181.jpg,ILCE-9M3,FE 70-200mm F2.8 GM OSS II,2000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-08 09:35:58, jpeg DateTimeOriginal=2024-02-08 09:35:58"
8251553390.arw,6914178397.jpg,ILCE-9M3,FE 70-200mm F2.8 GM OSS II,3200,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-08 09:36:32, jpeg DateTimeOriginal=2024-02-08 09:36:32"
7487749189.arw,9360647739.jpg,ILCE-9M3,FE 70-200mm F2.8 GM OSS II,5000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-08 12:07:25, jpeg DateTimeOriginal=2024-02-08 12:07:25"
8050917290.arw,5188953568.jpg,ILCE-9M3,FE 200-600mm F5.6-6.3 G OSS,320,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-10 11:49:08, jpeg DateTimeOriginal=2024-02-10 11:49:08"
1299954110.arw,0410967501.jpg,ILCE-9M3,FE 200-600mm F5.6-6.3 G OSS,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-10 11:49:49, jpeg DateTimeOriginal=2024-02-10 11:49:49"
8759203401.arw,7920221487.jpg,ILCE-9M3,FE 200-600mm F5.6-6.3 G OSS,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-10 11:50:10, jpeg DateTimeOriginal=2024-02-10 11:50:10"
9602365965.arw,7824486320.jpg,ILCE-9M3,FE 200-600mm F5.6-6.3 G OSS,5000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-15 15:18:50, jpeg DateTimeOriginal=2024-02-15 15:18:50"
1229938990.arw,2766008128.jpg,ILCE-9M3,FE 200-600mm F5.6-6.3 G OSS,4000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-15 15:19:02, jpeg DateTimeOriginal=2024-02-15 15:19:02"
7728888509.arw,0383248394.jpg,ILCE-9M3,FE 200-600mm F5.6-6.3 G OSS,5000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-15 15:19:14, jpeg DateTimeOriginal=2024-02-15 15:19:14"
5391920171.arw,7029794429.jpg,ILCE-9M3,FE 200-600mm F5.6-6.3 G OSS,6400,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-15 15:19:22, jpeg DateTimeOriginal=2024-02-15 15:19:22"
3521198284.arw,8025959477.jpg,ILCE-9M3,FE 200-600mm F5.6-6.3 G OSS,640,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-16 10:13:14, jpeg DateTimeOriginal=2024-02-16 10:13:14"
7026508900.arw,1933333947.jpg,ILCE-9M3,FE 70-200mm F2.8 GM OSS II,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-17 09:30:01, jpeg DateTimeOriginal=2024-02-17 09:30:01"
0973417778.arw,8637129945.jpg,ILCE-9M3,FE 70-200mm F2.8 GM OSS II,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-17 09:35:32, jpeg DateTimeOriginal=2024-02-17 09:35:32"
5848046050.arw,4857080871.jpg,ILCE-9M3,FE 70-200mm F2.8 GM OSS II,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-17 11:53:28, jpeg DateTimeOriginal=2024-02-17 11:53:28"
2156696489.arw,0657079666.jpg,ILCE-9M3,FE 70-200mm F2.8 GM OSS II,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-02-17 11:54:09, jpeg DateTimeOriginal=2024-02-17 11:54:09"
