lens,jpg_url,raw_url
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/8820387606.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/9171285561.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/0966382402.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/0174976521.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/4683623226.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/5819164927.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/3402641634.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/9576227135.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/4890374947.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/2859447626.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/9174721851.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/1517811662.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/7273275022.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/3252446019.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/7569585980.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/6834090523.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/2711718049.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/9984253103.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/3480208123.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/4665740686.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/9764738358.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/5648738585.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/5352638215.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/0880020828.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/1143261820.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/6841245935.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/6811314787.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/8321732863.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/1194662963.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/4066228771.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/8496700179.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/9860222596.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/1883561994.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/9470944008.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/3543359075.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/0656008199.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/9477895072.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/4823044443.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/4803860676.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/1833219685.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/6685332443.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/1188410135.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/7788768159.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/1097831660.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/3881433750.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/8671272247.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/9313443485.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/3350072742.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/4543730880.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/4777366646.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/9024236320.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/6492976229.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/5053560072.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/4744299311.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/0175016795.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/7201600472.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/2861606828.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/9470869741.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/2125997058.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/2860789325.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/1535244596.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/2699582533.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/3226888561.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/5890908324.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/2657535043.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/5778428085.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/9972868916.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/1449053263.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/1093646733.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/6041447870.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/0327795265.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/1393469859.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/6365032008.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/9509612646.3fr
X2D 100C,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/9340930865.jpg,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-4239298554/9061021189.3fr
