filename_raw,filename_jpeg,camera,lens,iso,wb_setting,scene_type,filename_phocus_tiff,phocus_settings,illuminant,download_url,notes
0063345857.cr3,5318431336.jpg,Canon EOS R6 Mark III,RF85mm F1.4 L VCM,10000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-10-28 22:06:15, jpeg DateTimeOriginal=2025-10-28 22:06:15"
9822681453.cr3,8781817575.jpg,Canon EOS R6 Mark III,RF85mm F1.4 L VCM,1250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-10-28 22:11:14, jpeg DateTimeOriginal=2025-10-28 22:11:14"
6996850857.cr3,4635361324.jpg,Canon EOS R6 Mark III,RF70-200mm F2.8 L IS USM,12800,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-10-29 20:06:58, jpeg DateTimeOriginal=2025-10-29 20:06:58"
0791951556.cr3,0864445527.jpg,Canon EOS R6 Mark III,RF70-200mm F2.8 L IS USM,12800,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-10-29 20:10:19, jpeg DateTimeOriginal=2025-10-29 20:10:19"
7558913532.cr3,6937339430.jpg,Canon EOS R6 Mark III,RF70-200mm F2.8 L IS USM,160,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-10-30 07:45:15, jpeg DateTimeOriginal=2025-10-30 07:45:15"
9738333703.cr3,8307358825.jpg,Canon EOS R6 Mark III,RF24-70mm F2.8 L IS USM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-01 16:56:39, jpeg DateTimeOriginal=2025-11-01 16:56:39"
9433168653.cr3,4344982174.jpg,Canon EOS R6 Mark III,RF70-200mm F4 L IS USM,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-20 16:57:32, jpeg DateTimeOriginal=2025-11-20 16:57:32"
6377037218.cr3,6047139920.jpg,Canon EOS R6 Mark III,RF45mm F1.2 STM,1600,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 07:42:51, jpeg DateTimeOriginal=2025-11-28 07:42:51"
8780432112.cr3,6831875017.jpg,Canon EOS R6 Mark III,RF45mm F1.2 STM,160,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 07:58:07, jpeg DateTimeOriginal=2025-11-28 07:58:07"
7006890724.cr3,0988130920.jpg,Canon EOS R6 Mark III,RF70-200mm F2.8 L IS USM Z,800,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 08:00:49, jpeg DateTimeOriginal=2025-11-28 08:00:49"
9127903423.cr3,1161245860.jpg,Canon EOS R6 Mark III,RF45mm F1.2 STM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 08:30:04, jpeg DateTimeOriginal=2025-11-28 08:30:04"
8021044640.cr3,8549082274.jpg,Canon EOS R6 Mark III,RF45mm F1.2 STM,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 08:39:19, jpeg DateTimeOriginal=2025-11-28 08:39:19"
4060076600.cr3,9098437515.jpg,Canon EOS R6 Mark III,RF45mm F1.2 STM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 08:41:28, jpeg DateTimeOriginal=2025-11-28 08:41:28"
0305241910.cr3,7084537278.jpg,Canon EOS R6 Mark III,RF45mm F1.2 STM,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 08:48:54, jpeg DateTimeOriginal=2025-11-28 08:48:54"
1137186514.cr3,5420943699.jpg,Canon EOS R6 Mark III,RF45mm F1.2 STM,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 08:49:55, jpeg DateTimeOriginal=2025-11-28 08:49:55"
0982395379.cr3,8159954902.jpg,Canon EOS R6 Mark III,RF45mm F1.2 STM,160,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 08:54:44, jpeg DateTimeOriginal=2025-11-28 08:54:44"
9989200742.cr3,1106751249.jpg,Canon EOS R6 Mark III,RF45mm F1.2 STM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 08:55:49, jpeg DateTimeOriginal=2025-11-28 08:55:49"
1749498330.cr3,9515649924.jpg,Canon EOS R6 Mark III,RF45mm F1.2 STM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 09:01:12, jpeg DateTimeOriginal=2025-11-28 09:01:12"
0246934223.cr3,0201863919.jpg,Canon EOS R6 Mark III,RF45mm F1.2 STM,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 09:19:57, jpeg DateTimeOriginal=2025-11-28 09:19:57"
8656483698.cr3,6586927072.jpg,Canon EOS R6 Mark III,RF45mm F1.2 STM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 09:25:45, jpeg DateTimeOriginal=2025-11-28 09:25:45"
3913103443.cr3,2004258647.jpg,Canon EOS R6 Mark III,RF45mm F1.2 STM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 09:27:11, jpeg DateTimeOriginal=2025-11-28 09:27:11"
8839490516.cr3,4366686658.jpg,Canon EOS R6 Mark III,RF70-200mm F2.8 L IS USM Z,320,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 09:36:27, jpeg DateTimeOriginal=2025-11-28 09:36:27"
0700233369.cr3,7171450930.jpg,Canon EOS R6 Mark III,RF70-200mm F2.8 L IS USM Z,320,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 09:42:40, jpeg DateTimeOriginal=2025-11-28 09:42:40"
7219176808.cr3,1433193843.jpg,Canon EOS R6 Mark III,RF70-200mm F2.8 L IS USM Z,3200,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 09:44:01, jpeg DateTimeOriginal=2025-11-28 09:44:01"
6892484279.cr3,5224697810.jpg,Canon EOS R6 Mark III,RF70-200mm F2.8 L IS USM Z,200,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 09:45:46, jpeg DateTimeOriginal=2025-11-28 09:45:46"
8813316603.cr3,4573499569.jpg,Canon EOS R6 Mark III,RF70-200mm F2.8 L IS USM Z,1000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 09:46:31, jpeg DateTimeOriginal=2025-11-28 09:46:31"
7697110453.cr3,7154727904.jpg,Canon EOS R6 Mark III,RF70-200mm F2.8 L IS USM Z,640,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 09:48:24, jpeg DateTimeOriginal=2025-11-28 09:48:24"
8609404452.cr3,2798085312.jpg,Canon EOS R6 Mark III,RF70-200mm F2.8 L IS USM Z,800,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 09:48:37, jpeg DateTimeOriginal=2025-11-28 09:48:37"
7222021510.cr3,0834330435.jpg,Canon EOS R6 Mark III,RF70-200mm F2.8 L IS USM Z,320,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 09:49:30, jpeg DateTimeOriginal=2025-11-28 09:49:30"
9094235925.cr3,2877073329.jpg,Canon EOS R6 Mark III,RF70-200mm F2.8 L IS USM Z,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 09:58:11, jpeg DateTimeOriginal=2025-11-28 09:58:11"
9529691558.cr3,7039527855.jpg,Canon EOS R6 Mark III,RF70-200mm F2.8 L IS USM Z,200,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 10:01:59, jpeg DateTimeOriginal=2025-11-28 10:01:59"
5910185555.cr3,9925900016.jpg,Canon EOS R6 Mark III,RF70-200mm F2.8 L IS USM Z,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 10:15:37, jpeg DateTimeOriginal=2025-11-28 10:15:37"
5590151715.cr3,8670356456.jpg,Canon EOS R6 Mark III,RF70-200mm F2.8 L IS USM Z,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-11-28 10:21:33, jpeg DateTimeOriginal=2025-11-28 10:21:33"
9327411796.cr3,3965446526.jpg,Canon EOS R6 Mark III,RF45mm F1.2 STM,3200,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-12-06 15:54:02, jpeg DateTimeOriginal=2025-12-06 15:54:02"
6400425548.cr3,6428212116.jpg,Canon EOS R6 Mark III,RF24-70mm F2.8 L IS USM,1600,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-12-07 11:46:32, jpeg DateTimeOriginal=2025-12-07 11:46:32"
2564970896.cr3,2426807630.jpg,Canon EOS R6 Mark III,RF24-70mm F2.8 L IS USM,1000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-12-07 13:09:34, jpeg DateTimeOriginal=2025-12-07 13:09:34"
9260496629.cr3,1085877717.jpg,Canon EOS R6 Mark III,RF24-70mm F2.8 L IS USM,1250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-12-07 13:17:03, jpeg DateTimeOriginal=2025-12-07 13:17:03"
1685854545.cr3,0664879662.jpg,Canon EOS R6 Mark III,RF24-70mm F2.8 L IS USM,5000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-12-08 13:15:40, jpeg DateTimeOriginal=2025-12-08 13:15:40"
3442551137.cr3,2272433171.jpg,Canon EOS R6 Mark III,RF24-70mm F2.8 L IS USM,320,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-12-09 15:07:27, jpeg DateTimeOriginal=2025-12-09 15:07:27"
5725483808.cr3,2577364710.jpg,Canon EOS R6 Mark III,RF24-70mm F2.8 L IS USM,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-12-09 15:17:33, jpeg DateTimeOriginal=2025-12-09 15:17:33"
0753056467.cr3,3758891393.jpg,Canon EOS R6 Mark III,RF24-70mm F2.8 L IS USM,320,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-12-09 15:18:08, jpeg DateTimeOriginal=2025-12-09 15:18:08"
7576036590.cr3,9103266840.jpg,Canon EOS R6 Mark III,RF24-70mm F2.8 L IS USM,2500,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-12-09 15:20:11, jpeg DateTimeOriginal=2025-12-09 15:20:11"
5935650316.cr3,9701355721.jpg,Canon EOS R6 Mark III,RF24-70mm F2.8 L IS USM,200,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-12-09 15:22:12, jpeg DateTimeOriginal=2025-12-09 15:22:12"
5764459508.cr3,8555782227.jpg,Canon EOS R6 Mark III,RF24-70mm F2.8 L IS USM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-12-09 15:34:01, jpeg DateTimeOriginal=2025-12-09 15:34:01"
4817236360.cr3,3580639263.jpg,Canon EOS R6 Mark III,RF24-70mm F2.8 L IS USM,160,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-12-09 15:37:29, jpeg DateTimeOriginal=2025-12-09 15:37:29"
5532084770.cr3,2340429171.jpg,Canon EOS R6 Mark III,RF24-70mm F2.8 L IS USM,1600,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-12-09 15:40:28, jpeg DateTimeOriginal=2025-12-09 15:40:28"
7073542058.cr3,9479511452.jpg,Canon EOS R6 Mark III,RF24-70mm F2.8 L IS USM,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-12-09 15:40:59, jpeg DateTimeOriginal=2025-12-09 15:40:59"
1049619595.cr3,7427712647.jpg,Canon EOS R6 Mark III,RF24-70mm F2.8 L IS USM,500,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-12-09 15:44:30, jpeg DateTimeOriginal=2025-12-09 15:44:30"
9963138474.cr3,3156875770.jpg,Canon EOS R6 Mark III,RF24-70mm F2.8 L IS USM,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-12-09 15:47:02, jpeg DateTimeOriginal=2025-12-09 15:47:02"
5128500236.cr3,9866000392.jpg,Canon EOS R6 Mark III,RF24-70mm F2.8 L IS USM,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-12-09 16:00:20, jpeg DateTimeOriginal=2025-12-09 16:00:20"
5290753082.cr3,6353298804.jpg,Canon EOS R6 Mark III,RF24-70mm F2.8 L IS USM,1000,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-12-13 00:00:28, jpeg DateTimeOriginal=2025-12-13 00:00:28"
3655367297.cr3,2487496898.jpg,Canon EOS R6 Mark III,RF24-70mm F2.8 L IS USM,500,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-12-13 00:01:44, jpeg DateTimeOriginal=2025-12-13 00:01:44"
