filename_raw,filename_jpeg,camera,lens,iso,wb_setting,scene_type,filename_phocus_tiff,phocus_settings,illuminant,download_url,notes
6673859875.dng,4245270090.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,3200,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-24 16:50:06, jpeg DateTimeOriginal=2024-08-24 16:50:06"
4772001487.dng,5060772587.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-25 13:23:16, jpeg DateTimeOriginal=2024-08-25 13:23:16"
8853093127.dng,1967823640.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-29 13:52:51, jpeg DateTimeOriginal=2024-08-29 13:52:51"
3166946596.dng,7381411274.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-29 13:57:37, jpeg DateTimeOriginal=2024-08-29 13:57:37"
1416153915.dng,9642801660.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,160,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-29 14:15:50, jpeg DateTimeOriginal=2024-08-29 14:15:50, 주의: 동률 후보 있음(다른 raw/jpeg도 같은 비용으로 매칭 가능했음 - 전역 최적 배정이 임의로 하나를 골랐으니 수동 확인 권장)"
8052332772.dng,2559652802.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-29 14:16:37, jpeg DateTimeOriginal=2024-08-29 14:16:37"
4907809750.dng,8157831199.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-29 14:16:44, jpeg DateTimeOriginal=2024-08-29 14:16:44"
4523799076.dng,3728918560.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-29 15:22:33, jpeg DateTimeOriginal=2024-08-29 15:22:33"
3415129459.dng,3012818828.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,200,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-31 18:57:40, jpeg DateTimeOriginal=2024-08-31 18:57:40"
5609618134.dng,9305107344.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-31 19:16:05, jpeg DateTimeOriginal=2024-08-31 19:16:05"
3441777899.dng,9535420257.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-31 19:25:06, jpeg DateTimeOriginal=2024-08-31 19:25:06"
0531429776.dng,1086963535.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,640,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-08-31 21:21:06, jpeg DateTimeOriginal=2024-08-31 21:21:06"
9396165448.dng,3455476488.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,160,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-09-01 19:02:16, jpeg DateTimeOriginal=2024-09-01 19:02:16"
0577021822.dng,7879163030.jpg,LEICA Q3 43,APO-SUMMICRON 1:2/43 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2024-09-01 19:02:42, jpeg DateTimeOriginal=2024-09-01 19:02:42"
5213562272.dng,8266841942.jpg,LEICA SL3-P,APO-MACRO-ELMARIT-SL 1:2.8/100,250,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-07 08:47:02, jpeg DateTimeOriginal=2025-01-07 08:47:02"
8711424676.dng,3193378217.jpg,LEICA SL3-P,APO-MACRO-ELMARIT-SL 1:2.8/100,400,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-07 08:50:10, jpeg DateTimeOriginal=2025-01-07 08:50:10"
0898680087.dng,0350247942.jpg,LEICA SL3-P,APO-MACRO-ELMARIT-SL 1:2.8/100,64,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-08 02:59:06, jpeg DateTimeOriginal=2025-01-08 02:59:06"
5085414487.dng,5471124147.jpg,LEICA SL3-P,SUMMILUX-SL 1:1.4/50 ASPH.,64,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-08 03:11:29, jpeg DateTimeOriginal=2025-01-08 03:11:29"
1633761829.dng,9421527528.jpg,LEICA SL3-P,SUMMILUX-SL 1:1.4/50 ASPH.,64,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-08 03:24:11, jpeg DateTimeOriginal=2025-01-08 03:24:11"
1592318743.dng,6551377112.jpg,LEICA SL3-P,SUMMILUX-SL 1:1.4/50 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-09 00:19:00, jpeg DateTimeOriginal=2025-01-09 00:19:00"
4426621972.dng,6675880124.jpg,LEICA SL3-P,SUMMILUX-SL 1:1.4/50 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-09 00:20:33, jpeg DateTimeOriginal=2025-01-09 00:20:33"
3028450257.dng,2532884069.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,160,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-09 03:21:09, jpeg DateTimeOriginal=2025-01-09 03:21:09"
4842734642.dng,3784369040.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,2500,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-09 03:41:47, jpeg DateTimeOriginal=2025-01-09 03:41:47"
8509802132.dng,7444914232.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-09 04:07:07, jpeg DateTimeOriginal=2025-01-09 04:07:07"
8713085460.dng,6168811624.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-09 05:36:11, jpeg DateTimeOriginal=2025-01-09 05:36:11"
8094119849.dng,1998962343.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,500,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-09 05:37:49, jpeg DateTimeOriginal=2025-01-09 05:37:49"
1009942535.dng,6691650833.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-09 05:53:05, jpeg DateTimeOriginal=2025-01-09 05:53:05"
4235280512.dng,2778979324.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-09 06:13:04, jpeg DateTimeOriginal=2025-01-09 06:13:04"
2423999171.dng,5022245124.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-09 06:14:19, jpeg DateTimeOriginal=2025-01-09 06:14:19"
1869033752.dng,8466758342.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-09 06:16:58, jpeg DateTimeOriginal=2025-01-09 06:16:58"
3590678518.dng,2080349176.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-09 06:19:07, jpeg DateTimeOriginal=2025-01-09 06:19:07"
8488785291.dng,6050936275.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,125,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-09 07:01:27, jpeg DateTimeOriginal=2025-01-09 07:01:27"
2941721302.dng,1657666052.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-09 07:25:09, jpeg DateTimeOriginal=2025-01-09 07:25:09"
0753082936.dng,8193427113.jpg,LEICA SL3-P,APO-MACRO-ELMARIT-SL 1:2.8/100,800,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-09 10:08:09, jpeg DateTimeOriginal=2025-01-09 10:08:09"
4821952212.dng,1698354052.jpg,LEICA SL3-P,APO-MACRO-ELMARIT-SL 1:2.8/100,320,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-09 10:16:37, jpeg DateTimeOriginal=2025-01-09 10:16:37"
5810221538.dng,6499768173.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-10 00:52:33, jpeg DateTimeOriginal=2025-01-10 00:52:33"
3786041031.dng,2938664882.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,160,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-10 00:55:34, jpeg DateTimeOriginal=2025-01-10 00:55:34"
6879070747.dng,8583679969.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,6400,auto,lowlight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-10 01:01:48, jpeg DateTimeOriginal=2025-01-10 01:01:48"
8140242679.dng,9314964576.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-10 01:06:03, jpeg DateTimeOriginal=2025-01-10 01:06:03"
3029602814.dng,5826030231.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-10 01:09:55, jpeg DateTimeOriginal=2025-01-10 01:09:55"
5285904343.dng,7616881244.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-10 01:12:28, jpeg DateTimeOriginal=2025-01-10 01:12:28"
4766302409.dng,0892595479.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-10 01:22:10, jpeg DateTimeOriginal=2025-01-10 01:22:10"
3121686640.dng,8857370786.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-10 01:33:45, jpeg DateTimeOriginal=2025-01-10 01:33:45"
9614769173.dng,0219098721.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-10 01:35:46, jpeg DateTimeOriginal=2025-01-10 01:35:46"
4311609425.dng,5670075355.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-10 01:36:59, jpeg DateTimeOriginal=2025-01-10 01:36:59"
6012069750.dng,2815913993.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-10 01:47:30, jpeg DateTimeOriginal=2025-01-10 01:47:30"
3544389594.dng,0161519593.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-10 01:47:48, jpeg DateTimeOriginal=2025-01-10 01:47:48"
3067995653.dng,0335425931.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-10 01:56:30, jpeg DateTimeOriginal=2025-01-10 01:56:30"
1866884009.dng,5563487408.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-10 01:58:40, jpeg DateTimeOriginal=2025-01-10 01:58:40"
2023751204.dng,1796299360.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-10 02:05:22, jpeg DateTimeOriginal=2025-01-10 02:05:22"
1208450769.dng,8256559920.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2025-01-10 02:06:08, jpeg DateTimeOriginal=2025-01-10 02:06:08"
2530200044.dng,9715430900.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,160,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2026-06-07 11:18:51, jpeg DateTimeOriginal=2026-06-07 11:18:51"
5386630175.dng,1363108420.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2026-06-07 11:25:07, jpeg DateTimeOriginal=2026-06-07 11:25:07"
1719492522.dng,8975497010.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2026-06-07 11:31:10, jpeg DateTimeOriginal=2026-06-07 11:31:10"
2367515686.dng,9241067051.jpg,LEICA SL3-P,VARIO-ELMARIT-SL 1:2.8-4/24-90 ASPH.,100,auto,daylight,,,,"local (owner personal library, split local-work-2026-08)","exif raw DateTimeOriginal=2026-06-07 12:35:32, jpeg DateTimeOriginal=2026-06-07 12:35:32"
